;Low-FVB-youngest;Low-FVB-middle;Low-FVB-oldest;Low-DUHi youngest;Low-DUHi-middle;Low-DUHi-oldest;Up-FVB-youngest;Up-FVB-middle;Up-FVB-oldest;Up-DUHi-youngest;Up-DUHi-middle;Up-DUHi-oldest;baseMean;log2FC;padj;
Klhdc10;8515,338954;9351,72984;9291,853421;10091,68748;9716,692381;9088,486607;8842,44316;8806,957652;9399,64338;9161,482803;9710,846306;10031,98722;9334,095767;0,093286872;0,085199313;
Klhdc2;4726,229795;5147,591049;4763,013784;4778,499971;4672,271651;4553,833205;4698,320098;4925,851002;4515,122815;4751,416687;4903,813204;4221,87839;4721,486804;-0,045378234;0,555751666;
Klhdc3;5525,219932;4726,888358;5572,681943;5418,570195;5340,939511;5703,251394;5842,895825;5763,228099;5938,598221;5696,430855;4641,124356;5933,908274;5508,644747;-0,027954732;0,848485506;
Srp68;5077,650033;5212,092377;5099,915269;5819,369903;5563,028477;5429,254209;5142,207215;5364,309734;4889,226269;5525,755569;5397,218902;5605,89266;5343,826718;0,114983489;0,002746735;
Klhdc7a;134,7449469;132,8534814;93,89057784;114,8843992;108,0432807;142,4785359;106,7800022;112,4703761;107,0547619;90,49226574;143,4419369;131,2062457;118,1950675;0,082276542;0,773697753;
Foxk1;4826,442117;4718,224001;4843,649221;5349,466797;5004,80486;4929,209348;4738,031669;4902,126782;4639,823966;5545,228588;4815,674182;5397,444027;4975,843797;0,114692831;0,031113763;
Klhdc8b;1129,419957;981,9605144;1124,477744;1053,826819;1126,051081;926,1104833;1241,648456;1226,630039;1297,597828;1135,162473;1092,23258;1083,509642;1118,218968;-0,124590785;0,256371471;
Klhl10;37,24106572;42,35908101;55,22975167;38,87066137;30,01202243;38,35960582;55,59619951;59,74988729;71,76198325;28,63679296;57,03113153;39,15025074;46,16653611;-0,451671635;0,165971128;
Klhl11;300,6369669;89,53169396;358,9933858;265,1842898;129,6519369;549,3643548;339,7545526;105,4409776;356,4570644;300,1135902;114,0622631;521,6506382;285,9034762;0,277377221;0,769972993;
Klhl12;1845,125529;2015,907174;1977,22511;1731,903912;1702,281912;1942,640037;1802,022848;1755,592277;1821,107378;1628,860783;1837,95783;1600,927821;1805,129384;-0,102997777;0,223700107;
Klhl13;1277,707109;1259,219954;1219,472917;973,4941192;1126,051081;1152,15816;1352,840855;1423,453197;1436,416091;1306,983231;1444,788666;1594,579131;1297,263709;-0,068433442;0,73211284;
Klhl15;589,0859486;851,9951522;710,2546065;629,7047142;590,6366014;742,5323698;603,6158804;599,2562225;728,2076661;613,972841;754,3663307;598,8930248;667,7101132;-0,053174679;0,806306231;
Klhl18;1144,993493;1036,834778;1211,740752;1031,368215;1235,294843;1164,488034;1231,058703;1275,835829;1329,361329;1238,254927;1133,709766;1186,146786;1184,923955;-0,04918089;0,697819185;
Klhl2;1149,056155;1109,037757;1006,286075;1242,133579;1310,92514;987,7598498;946,9003504;955,1195218;918,7886708;1203,890776;1075,814527;1002,034796;1075,6456;0,164374825;0,189061222;
Klhl20;1895,9088;2045,751072;2093,207588;2050,643335;2025,211273;2059,088841;1921,157561;1884,757474;2003,453401;2006,86645;2110,151867;2090,835012;2015,586056;0,061597696;0,280773061;
Klhl21;1175,463456;1010,841706;1175,289116;1171,302596;1159,664547;998,7197372;1171,932587;1249,475584;1089,370434;1079,034359;983,3549649;1070,812263;1111,271779;-0,089032105;0,390085302;
Ankrd17;10975,95773;11223,23106;11302,21638;11475,48303;11557,0296;12642,23009;11316,91528;10899,08238;10957,23134;11956,4338;12297,98582;12249,79602;11571,13271;0,114284838;0,002005718;
Klhl23;3147,885718;3352,143638;3145,886655;3136,430476;3252,10275;3124,937888;3094,855106;3328,420192;3070,471742;3497,125156;4075,13358;3435,699031;3305,090995;0,101069649;0,301059209;
Nup98;5504,906623;5696,33369;5416,934044;5887,609509;5579,83521;6010,12824;5108,672999;5424,059621;4900,990528;5585,320098;5697,064397;5938,140734;5562,499641;0,114017518;0,037567634;
Klhl25;1318,333726;1140,807068;1345,396751;1346,652468;1367,347742;1374,09588;1163,107793;1197,63377;1169,367399;1340,20191;1173,458737;1332,16664;1272,380824;0,111607793;0,195834638;
Klhl26;2217,536186;2095,811804;2336,218496;2491,177498;2570,229601;2326,236096;2396,813934;2393,510191;2328,146965;2750,277596;2334,819961;2557,463677;2399,8535;0,126631325;0,074862132;
Klhl28;187,5595492;103,0095834;268,4165931;144,2533433;96,03847177;284,9570718;229,4446329;92,26085537;229,4030612;159,2205688;90,73134562;266,644951;179,3283356;-0,092677825;0,899155704;
Klhl29;1631,158678;1576,913061;1614,917939;1430,440338;1713,08624;1809,751403;1797,610451;1966,474232;1657,584171;1668,952294;1593,415251;1753,296364;1684,466702;-0,040963043;0,767644131;
Klhl3;180,111336;151,1449027;151,3295196;139,0705885;140,456265;178,0981699;228,5621535;177,4923122;210,5802459;162,656984;153,8112335;187,2863346;171,7166705;-0,196492957;0,334136154;
Klhl30;27,08441143;27,91848521;23,1964957;25,04998177;18,00721346;30,13969029;10,58975229;43,05506584;38,82205651;36,65509498;36,29253825;56,0800889;31,07423955;0,250232049;0,69402628;
Klhl31;16,25064686;12,51518303;12,15054537;12,95688712;16,80673256;13,69985922;15,88462843;14,93747182;14,11711146;19,47301921;19,87448523;15,87172327;15,37819113;0,19332283;0,718086467;
Lrch3;4126,310081;4531,458962;4391,869853;4699,031063;4672,271651;4704,531656;4228,84108;4265,966218;4411,597331;4459,321399;4641,124356;4896,955687;4502,439945;0,113918046;0,006949558;
Klhl33;14,219316;15,40330219;23,1964957;11,22930217;13,20528987;12,3298733;30,00429815;31,63229327;36,4692046;16,03660406;21,60270134;47,61516982;22,74532087;-0,294970759;0,694706888;
Klhl34;213,28974;147,2940772;210,9776514;210,7653639;277,3110872;247,9674519;397,1157108;325,1096808;475,2760858;422,679064;286,0197657;392,5606223;300,5305251;0,055420928;0,927696455;
Klhl35;33,178404;26,95577883;38,66082617;38,00686889;46,81875499;38,35960582;41,47652979;43,05506584;31,76350078;58,41905763;38,88486241;42,32459539;39,82532088;0,282157828;0,36767557;
Klhl36;507,155604;375,4554908;515,8458806;348,9721598;480,1923588;393,1859596;566,5517474;529,8409123;574,095866;493,6983106;434,6463509;550,2197401;480,8216984;-0,184633094;0,336306782;
Phrf1;6769,071527;6000,548908;6392,291458;6756,584738;7140,460376;6785,540272;6388,268068;6684,079303;6040,947279;7085,888049;6513,646508;7154,972851;6642,691611;0,113813357;0,036782915;
Klhl41;33,85551429;34,65742992;26,5102808;39,73445384;26,41057974;28,76970436;29,12181879;21,08819551;22,35209314;26,34584952;50,1182671;30,68533166;30,80412656;0,278811135;0,500878934;
Mrpl17;1943,30652;1865,724977;1868,974796;2184,531169;2039,617044;1986,479587;2004,11062;1948,900735;1878,75225;2137,450226;1952,020093;2155,38002;1997,104003;0,113607913;0,034439072;
Klhl5;1545,165672;1663,556636;1633,696054;1669,710854;1619,44873;1513,834444;1576,108132;1669,482145;1657,584171;1752,571729;1737,721296;1786,097926;1652,081482;0,05097709;0,522096714;
Klhl6;331,1069297;396,6350313;396,549617;358,4738771;291,716858;327,4266354;333,5771971;339,1684779;327,0464155;250,8583063;319,7199798;274,0517552;328,8609233;-0,217486289;0,114975713;
Klhl7;2540,517792;3107,616216;2751,546228;2961,080604;2925,571946;2855,050662;2372,104512;2643,932513;2799,893773;2855,660994;3215,346067;2860,084534;2824,03382;0,125177672;0,159077174;
Csrp2bp;2540,517792;2374,033949;2343,950661;2649,25152;2589,437295;2559,133702;2418,875918;2417,234411;2271,678519;2628,857593;2573,313783;2560,638021;2493,910264;0,113588978;0,007499322;
Bms1;5100,671783;5742,543596;5145,203665;5891,064679;5560,627515;5574,472717;5031,014816;5271,170204;4989,222475;5465,045568;5900,993898;5436,594278;5425,718766;0,113383248;0,042261609;
Fbxo21;4260,377918;3841,198483;4014,098351;4388,929565;4515,008654;4299,015823;4138,828186;4280,903689;4050,434563;4689,561215;4199,56514;4516,034328;4266,162993;0,113249846;0,026183204;
Kat6a;9659,655336;9337,289244;10102,62618;10298,13389;10289,32177;11340,74346;9885,533761;9500,232079;9843,155965;10726,19717;9925,145103;10517,66196;10118,80799;0,113077656;0,015422586;
Drg2;3176,32435;2812,065355;3112,748804;3387,794086;3259,305636;3287,966213;3120,447007;3143,019806;3117,528781;3452,451759;3108,196669;3490,721005;3205,714123;0,112498;0,04487709;
Dnajc11;4659,195876;4477,547404;4191,938152;4728,400007;4914,768793;4586,712867;4350,623232;4135,04367;4104,550157;4722,779894;4605,695925;4469,477273;4495,561104;0,112031433;0,036319164;
Klk9;24,37597029;23,10495328;18,77811557;19,86722692;16,80673256;26,02973252;25,59190136;17,57349626;22,35209314;13,74566062;15,55394496;24,33664235;20,67637249;-0,195058102;0,686848248;
Klkb1;7,448213143;12,51518303;6,6275702;13,8206796;14,40577076;6,84992961;15,00214907;16,69482145;22,35209314;6,87283031;16,41805302;6,348689309;12,11299855;-0,284984776;0,717468424;
Sars;4487,209864;4071,285309;4406,229588;4903,74988;4620,650973;4568,90305;4280,907362;4166,675964;4228,074882;4607,087251;4416,456262;4591,160485;4445,699239;0,111764891;0,014971209;
Klre1;10,83376457;18,29142135;7,732165234;24,1861893;18,00721346;12,3298733;15,00214907;10,54409776;15,29353741;22,90943437;13,82572886;15,87172327;15,40227483;0,475629704;0,339395566;
Klrg2;123,234072;87,60628118;113,7732884;90,69820986;86,43462459;106,8589019;78,5406628;93,13953019;115,2897436;64,14641622;61,3516718;77,24238659;91,52631577;-0,335959071;0,178695587;
Kmo;8,125323429;14,4405958;15,46433047;11,22930217;13,20528987;10,95988738;11,47223165;7,908073318;17,64638932;10,30924546;25,05913355;13,7554935;13,29794133;0,214039271;0,764267879;
Kmt2a;9830,287128;9739,700514;10853,7508;9750,489456;9746,704403;11547,61134;11061,87874;10099,4883;11463,09451;10649,45056;9925,145103;11639,26373;10525,57205;0,004792451;0,975945925;
Kmt2b;8501,796748;7227,999551;8654,502087;8039,316564;8571,433605;8869,288859;9056,003165;8451,973027;8730,257012;9140,864312;7927,327283;9594,985775;8563,812332;0,042525034;0,718847559;
Kmt2c;3915,728782;3763,219265;4634,88076;4087,465991;3991,598983;4755,221136;4335,621082;3656,165897;4428,067294;4058,406298;3842,688514;4968,907499;4203,164292;0,055568945;0,712465081;
Kmt2d;13754,14123;10877,61946;13513,61564;13435,42815;14722,69772;14480,7512;14571,49915;12842,71107;14095,93579;15046,91649;12604,74418;15318,32919;13772,03244;0,103882968;0,351839092;
Kmt2e;6677,661638;6625,345353;7461,53945;6510,403883;6918,37141;7495,19298;7678,452888;7373,839031;8150,279016;7930,100706;7342,326131;8495,60441;7388,259741;0,023690889;0,881103655;
Fbxo38;3411,95873;3480,183588;3459,591645;3728,128322;3608,645577;3719,511778;3437,257097;3437,375869;3369,283935;3814,420822;3721,713387;3660,019387;3570,674178;0,111704581;0,000158736;
Ptpn9;5441,258256;5739,655477;5598,087629;6116,514515;5985,597753;6236,175917;5676,107226;5661,301821;5420,9708;6123,691806;6228,49085;5545,580111;5814,45268;0,111616418;0,012148843;
Kmt5c;3919,791444;3384,875655;4090,315409;3619,29047;3848,741756;3793,491018;4489,172491;4359,105748;4548,062742;4334,464982;3866,019431;4195,425518;4037,396389;-0,067476597;0,602562316;
Kndc1;103,5978737;62,57591513;68,48489207;69,10339799;170,4682874;158,918367;178,2608302;146,7386938;122,3482993;261,1675518;217,7552295;155,5428881;142,9135188;0,596742577;0,162214541;
Knl1;2156,59626;2356,705234;2318,544975;1489,178227;1569,028532;2886,560338;2068,531614;1948,022061;1972,866326;1477,658517;1812,034588;2115,171655;2014,241527;-0,176576654;0,447832186;
Knop1;7039,238531;8033,784796;6679,486167;7749,082292;7576,234941;7682,881051;6607,122948;7017,975732;6626,807404;7508,567113;7889,306529;6459,791372;7239,189906;0,095026206;0,309929506;
Eif4e2;4790,555272;4773,098265;4754,177024;5451,394309;5195,681323;4931,949319;4671,845718;4552,414207;4637,471114;5090,476316;4897,764447;4869,4447;4884,689334;0,111381973;0,011992621;
Kntc1;4303,712976;4027,963522;4271,468994;3361,880312;3728,693666;4614,112586;3835,255287;3665,83132;3573,982051;3380,287041;3807,260084;4281,132824;3904,298389;-0,031675514;0,860604465;
Kpna1;3796,557372;4039,515998;3491,624901;4067,598764;3860,746565;3907,19985;3153,098744;3251,096808;3125,763762;3521,180062;3949,837913;3183,867688;3612,340702;0,108584954;0,382184983;
Icmt;4589,453517;4366,83617;4449,308794;4893,38437;5142,860163;4515,473599;4610,954642;4499,693718;4417,479461;4971,347257;4847,64618;4709,669352;4667,842269;0,110557541;0,01370891;
Zfp106;11747,18635;12393,88202;11470,11483;12755,62348;12475,39748;12758,67889;11430,75512;11260,21773;11380,74469;12544,06079;12756,82719;11933,41967;12075,57569;0,110339632;0,004698919;
Kpna3;5380,318331;6032,318219;5015,966047;5462,623611;5612,248194;5690,92152;4612,719601;4794,928455;4446,89011;5124,840468;5524,242786;4545,661545;5186,97324;0,077540626;0,569648549;
Kpna4;5180,570796;6119,9245;5146,308261;5686,345862;5420,17125;5671,741717;4836,869357;4852,920993;4865,69775;5154,622732;5661,635967;4874,735274;5289,295372;0,066729582;0,548691298;
Kpna6;5102,026003;5454,694387;5436,816754;5264,815134;5424,973174;5155,257025;5259,57697;5077,861745;5011,574568;5221,060092;5592,507322;5047,208001;5254,030931;0,017107009;0,82071979;
Kpnb1;32755,88718;33218,18387;30072,59978;32570,15906;32172,88804;33148,17937;29370,67797;30340,6413;27646,00994;29805,17411;32221,72521;28915,10546;31019,76927;0,04200834;0,663899595;
Kptn;963,5279366;878,950931;1078,084753;1010,637196;1032,413571;952,1402158;1055,445311;1044,744353;1091,723286;1116,834925;1121,612253;1109,962514;1038,006437;0,055812891;0,640688563;
Cfl1;34273,96844;31051,13179;30554,20322;37140,48504;33958,00314;34298,96754;32588,19771;32496,90929;31418,80798;34919,70533;32792,90063;34447,98819;33328,43903;0,109448686;0,029566923;
Krba1;4362,621571;4025,075403;4496,806381;4035,638443;4084,036012;4194,896893;4614,484559;4288,811763;4643,353244;4615,105553;4495,954203;4686,390825;4378,597904;-0,017230644;0,882692715;
Krcc1;1304,791521;1894,606169;1441,496519;1315,555939;1337,335719;1413,825472;1373,13788;1668,60347;1501,119519;1336,765495;1679,826056;1318,411146;1465,456242;-0,127610579;0,397731825;
Exoc6b;2950,169515;3098,951859;2892,934392;3240,085573;3105,644081;3287,966213;2933,361384;2983,979665;3023,414704;3288,649303;3339,777627;3020,917996;3097,154359;0,109111412;0,014156749;
Kremen2;2306,237633;1886,904518;2180,470596;2450,579251;2066,027624;2138,548024;1811,730121;1600,945509;1316,420644;1891,173807;1597,735791;1652,77545;1908,295747;0,086954425;0,732320998;
Kri1;2252,06881;2098,699923;2204,771687;2267,455247;2279,713224;2205,677335;2245,027485;2243,256798;2137,56596;2355,089853;2301,983855;2346,898815;2244,850749;0,061077687;0,208285486;
Imp4;2698,284489;2684,988112;2556,032907;2998,22368;2749,101254;2882,45038;2566,249971;2623,722992;2482,258765;2837,333446;2777,243284;2590,265238;2703,84621;0,108192698;0,049384068;
Krr1;2810,684796;3353,106345;2897,352773;3103,606362;2992,798876;2970,129479;2697,739395;2830,211573;2712,838252;2810,987597;3162,635476;2648,461557;2915,879373;0,032250198;0,800248049;
Champ1;3401,802076;3684,277342;3505,984636;3618,426677;3576,232592;3833,22061;3371,071145;3421,559722;3262,229173;3832,748369;3677,643876;3713,983246;3574,931622;0,107466556;0,02196053;
Igf2bp2;10445,78038;11187,61092;10450,57361;11819,27243;11175,27667;11150,31542;10285,29691;10922,8066;10296,07996;11839,59568;11929,01168;10540,94048;11003,54673;0,106547525;0,040728997;
Tars2;2267,642347;2193,045149;2140,705175;2378,884476;2578,632967;2297,466391;2362,39724;2198,444382;2266,972815;2462,764194;2431,600063;2307,748564;2323,858647;0,106008204;0,04670849;
Krt14;27139,25736;23284,97937;23121,38324;27249,19741;26569,04321;30775,36375;24970,63589;23715,43321;18388,7141;25146,54063;22503,10193;23064,78826;24660,7032;0,143194542;0,311013546;
Krt15;6371,607789;5707,886166;7066,094429;6059,504211;5887,158319;8293,894772;6386,503109;5554,103494;3585,746311;6415,787094;5435,239657;5258,830978;6001,863027;0,107078714;0,682586015;
Krt16;74,48213143;49,09802572;74,00786724;69,96719046;50,42019768;69,86928203;37,94661236;53,5991636;32,93992674;51,54622732;42,34129462;56,0800889;55,19150067;0,070224546;0,895512108;
Eps15l1;4668,67542;4625,804188;4835,917056;4808,732708;5187,277956;4964,828982;4799,805224;4687,730128;4689,233856;5279,479149;5010,962602;5219,680727;4898,177333;0,105999136;0,005858771;
Krt18;2220,244627;2026,496944;2261,106033;1646,388457;1422,569863;2546,803829;2207,080873;2257,315595;1730,52258;1764,026446;1725,623783;1899,316218;1975,624604;-0,208030673;0,229564959;
Krt19;840,9709749;838,5172628;779,8440936;677,2133003;955,5827941;1439,855204;916,0135729;939,3033752;609,3886447;1069,870585;957,4317233;909,9788009;911,1641943;0,285265202;0,186047341;
Krt222;22,34463943;33,69472353;28,71947087;25,91377425;26,41057974;36,9896199;24,709422;37,78301696;36,4692046;38,94603842;28,51556577;31,74344654;31,0199585;0,038452752;0,944609633;
Krt23;188,2366594;146,3313708;146,9111394;89,83441739;110,4442425;172,6182262;132,3719036;99,29025388;118,8190215;77,89207684;95,91599394;97,3465694;123,0009896;-0,379879841;0,194041679;
Krt24;102,2436531;77,97921732;112,6686934;81,19649264;66,02644934;105,488916;60,89107565;72,05133467;44,70418629;27,49132124;63,07988791;42,32459539;71,34548525;-0,291968013;0,575832182;
Krt26;12,86509543;13,47788941;12,15054537;5,182754849;10,80432807;17,80981699;15,00214907;21,96687033;19,99924123;25,2003778;15,55394496;14,81360839;15,40221849;-0,107266803;0,897986833;
Asb8;1258,748021;1347,788941;1360,861081;1458,081698;1465,787175;1379,575824;1317,54168;1374,247408;1359,948404;1454,749082;1424,91418;1422,106405;1385,362492;0,104310027;0,0366623;
Krt35;14,89642629;12,51518303;14,35973543;19,86722692;13,20528987;17,80981699;28,23933943;20,2095207;16,46996337;14,89113234;21,60270134;20,10418281;17,84754321;0,017262734;0,981655516;
Krt36;13,54220571;12,51518303;12,15054537;4,318962374;4,801923588;13,69985922;14,11966972;32,51096808;18,82281528;14,89113234;12,09751275;17,98795304;14,28822754;-0,622501098;0,345048284;
Krt4;29,11574229;25,99307244;18,77811557;7,774132274;14,40577076;19,17980291;97,95520866;234,6061751;42,35133438;100,8015112;90,73134562;69,8355824;62,62731613;-0,567818937;0,684437943;
Krt42;43,33505829;34,65742992;24,30109073;16,41205702;10,80432807;63,01935242;26,47438072;36,02566734;30,58707483;21,76396265;13,82572886;17,98795304;28,26617366;-0,470326907;0,46254743;
Krt5;50305,23157;44410,60832;50831,25425;40008,27606;36681,89429;54999,45483;43491,23017;42376,72889;35215,13454;27088,11519;25722,76854;34326,30498;40454,75013;-0,285091576;0,198092266;
Krt6a;4598,25595;4030,851641;3736,844998;2876,428941;2843,939245;4155,167302;3037,493948;2904,020257;2246,973574;2462,764194;2193,10624;2142,682642;3102,377411;-0,302386876;0,243827237;
Krt6b;27,76152172;20,21683412;27,61487583;17,2758495;2,400961794;10,95988738;15,88462843;14,93747182;10,58783359;17,18207577;16,41805302;14,81360839;16,33780011;-0,554964748;0,365701451;
